UserID	ItemID	score
15	8	0.0
15	9	0.0
15	10	-0.0
15	11	0.0
15	12	0.0
15	15268	0.0
15	13	0.0
15	15	0.0
15	14	0.0
15	16	0.0
15	18	0.0
15	19	0.0
15	28932	0.0
15	21	0.0
15	22	0.0
15	14620	0.0
15	23885	-0.0
15	20	-0.0
15	26	0.0
15	30034	0.0
15	27	0.0
15	25	-0.0
15	29	0.0
15	31	0.0
15	32	0.0
15	30934	-0.0
15	35	0.0
15	36	0.0
15	37	0.0
15	38	0.0
15	39	-0.0
15	33	0.0
15	34	-0.0
15	9803	-0.0
15	9343	0.0
15	44	0.0
15	43	0.0
15	8498	-0.0
15	46	0.0
15	48	0.0
15	49	0.0
15	50	0.0
16	0	-0.0
16	2161	0.0
16	2	0.0
16	1	-0.0
16	11883	-0.0
16	4	0.0
16	6	0.0
16	3	0.0
16	8	0.0
16	9	0.0
16	10	-0.0
16	11	0.0
16	12	0.0
16	15268	0.0
16	13	0.0
16	15	0.0
16	14	0.0
16	16	0.0
16	18	0.0
16	19	0.0
16	28932	0.0
16	21	0.0
16	22	0.0
16	14620	0.0
16	23885	-0.0
16	20	-0.0
16	26	0.0
16	30034	0.0
16	27	0.0
16	25	-0.0
16	29	0.0
16	31	0.0
16	32	0.0
16	1811	0.0
16	30934	-0.0
16	35	0.0
16	36	0.0
16	37	0.0
16	38	0.0
16	39	-0.0
16	33	0.0
16	34	-0.0
16	9803	-0.0
16	9343	0.0
16	44	0.0
16	43	0.0
16	8498	-0.0
16	46	0.0
16	48	0.0
16	49	0.0
17	0	-0.0
17	2	0.0
17	1	-0.0
17	11883	-0.0
17	4	0.0
17	6	0.0
17	3	0.0
17	8	0.0
17	9	0.0
17	10	-0.0
17	11	0.0
17	12	0.0
17	15268	0.0
17	13	0.0
17	15	0.0
17	14	0.0
17	16	0.0
17	18	0.0
17	19	0.0
17	28932	0.0
17	21	0.0
17	22	0.0
17	14620	0.0
17	23885	-0.0
17	20	-0.0
17	26	0.0
17	30034	0.0
17	27	0.0
17	25	-0.0
17	29	0.0
17	31	0.0
17	32	0.0
17	1811	0.0
17	30934	-0.0
17	35	0.0
17	36	0.0
17	37	0.0
17	38	0.0
17	39	-0.0
17	33	0.0
17	34	-0.0
17	9803	-0.0
17	9343	0.0
17	44	0.0
17	43	0.0
17	8498	-0.0
17	46	0.0
17	48	0.0
17	49	0.0
17	50	0.0
18	0	-0.0
18	2161	0.0
18	2	0.0
18	1	-0.0
18	11883	-0.0
18	4	0.0
18	6	0.0
18	3	0.0
18	8	0.0
18	9	0.0
18	10	-0.0
18	11	0.0
18	12	0.0
18	15268	0.0
18	13	0.0
18	15	0.0
18	14	0.0
18	16	0.0
18	18	0.0
18	19	0.0
18	28932	0.0
18	21	0.0
18	22	0.0
18	14620	0.0
18	23885	-0.0
18	20	-0.0
18	26	0.0
18	30034	0.0
18	27	0.0
18	25	-0.0
18	29	0.0
18	31	0.0
18	32	0.0
18	1811	0.0
18	30934	-0.0
18	35	0.0
18	36	0.0
18	37	0.0
18	38	0.0
18	39	-0.0
18	33	0.0
18	34	-0.0
18	9803	-0.0
18	9343	0.0
18	44	0.0
18	43	0.0
18	8498	-0.0
18	46	0.0
18	48	0.0
18	49	0.0
19	0	-0.0
19	2161	0.0
19	2	0.0
19	1	-0.0
19	11883	-0.0
19	4	0.0
19	6	0.0
19	3	0.0
19	8	0.0
19	9	0.0
19	10	-0.0
19	11	0.0
19	12	0.0
19	15268	0.0
19	13	0.0
19	15	0.0
19	14	0.0
19	16	0.0
19	18	0.0
19	19	0.0
19	28932	0.0
19	21	0.0
19	22	0.0
19	14620	0.0
19	23885	-0.0
19	20	-0.0
19	26	0.0
19	30034	0.0
19	27	0.0
19	25	-0.0
19	29	0.0
19	31	0.0
19	32	0.0
19	1811	0.0
19	30934	-0.0
19	35	0.0
19	36	0.0
19	37	0.0
19	38	0.0
19	39	-0.0
19	33	0.0
19	34	-0.0
19	9803	-0.0
19	9343	0.0
19	44	0.0
19	43	0.0
19	8498	-0.0
19	46	0.0
19	48	0.0
19	49	0.0
20	0	-0.0
20	2161	0.0
20	2	0.0
20	1	-0.0
20	11883	-0.0
20	4	0.0
20	6	0.0
20	3	0.0
20	8	0.0
20	9	0.0
20	10	-0.0
20	11	0.0
20	12	0.0
20	15268	0.0
20	13	0.0
20	15	0.0
20	14	0.0
20	16	0.0
20	18	0.0
20	19	0.0
20	28932	0.0
20	21	0.0
20	22	0.0
20	14620	0.0
20	23885	-0.0
20	20	-0.0
20	26	0.0
20	30034	0.0
20	27	0.0
20	25	-0.0
20	29	0.0
20	31	0.0
20	32	0.0
20	1811	0.0
20	30934	-0.0
20	35	0.0
20	36	0.0
20	37	0.0
20	38	0.0
20	39	-0.0
20	33	0.0
20	34	-0.0
20	9803	-0.0
20	9343	0.0
20	44	0.0
20	43	0.0
20	8498	-0.0
20	46	0.0
20	48	0.0
20	49	0.0
21	0	0.0
21	2161	-0.0
21	2	-0.0
21	1	0.0
21	11883	0.0
21	4	-0.0
21	6	-0.0
21	3	-0.0
21	8	-0.0
21	9	-0.0
21	10	0.0
21	11	-0.0
21	12	-0.0
21	15268	-0.0
21	13	-0.0
21	15	-0.0
21	14	-0.0
21	16	-0.0
21	18	-0.0
21	19	-0.0
21	28932	-0.0
21	21	-0.0
21	22	-0.0
21	14620	-0.0
21	23885	0.0
21	20	0.0
21	26	-0.0
21	30034	-0.0
21	27	-0.0
21	25	0.0
21	29	-0.0
21	31	-0.0
21	32	-0.0
21	1811	-0.0
21	30934	0.0
21	35	-0.0
21	36	-0.0
21	37	-0.0
21	38	-0.0
21	39	0.0
21	33	-0.0
21	34	0.0
21	9803	0.0
21	9343	-0.0
21	44	-0.0
21	43	-0.0
21	8498	0.0
21	46	-0.0
21	48	-0.0
21	49	-0.0
22	0	-0.0
22	2161	0.0
22	2	0.0
22	1	-0.0
22	11883	-0.0
22	4	0.0
22	6	0.0
22	3	0.0
22	8	0.0
22	9	0.0
22	10	-0.0
22	11	0.0
22	12	0.0
22	15268	0.0
22	13	0.0
22	15	0.0
22	14	0.0
22	16	0.0
22	18	0.0
22	19	0.0
22	28932	0.0
22	21	0.0
22	22	0.0
22	14620	0.0
22	23885	-0.0
22	20	-0.0
22	26	0.0
22	30034	0.0
22	27	0.0
22	25	-0.0
22	29	0.0
22	31	0.0
22	32	0.0
22	1811	0.0
22	30934	-0.0
22	35	0.0
22	36	0.0
22	37	0.0
22	38	0.0
22	39	-0.0
22	33	0.0
22	34	-0.0
22	9803	-0.0
22	9343	0.0
22	44	0.0
22	43	0.0
22	8498	-0.0
22	46	0.0
22	48	0.0
22	49	0.0
23	0	-0.0
23	2161	0.0
23	2	0.0
23	1	-0.0
23	11883	-0.0
23	4	0.0
23	6	0.0
23	3	0.0
23	8	0.0
23	9	0.0
23	10	-0.0
23	11	0.0
23	12	0.0
23	15268	0.0
23	13	0.0
23	15	0.0
23	14	0.0
23	16	0.0
23	18	0.0
23	19	0.0
23	28932	0.0
23	21	0.0
23	22	0.0
23	14620	0.0
23	23885	-0.0
23	20	-0.0
23	26	0.0
23	30034	0.0
23	27	0.0
23	25	-0.0
23	29	0.0
23	31	0.0
23	32	0.0
23	1811	0.0
23	30934	-0.0
23	35	0.0
23	36	0.0
23	37	0.0
23	38	0.0
23	39	-0.0
23	33	0.0
23	34	-0.0
23	9803	-0.0
23	9343	0.0
23	44	0.0
23	43	0.0
23	8498	-0.0
23	46	0.0
23	48	0.0
23	49	0.0
24	0	-0.0
24	2161	0.0
24	2	0.0
24	1	-0.0
24	11883	-0.0
24	4	0.0
24	6	0.0
24	3	0.0
24	8	0.0
24	9	0.0
24	10	-0.0
24	11	0.0
24	12	0.0
24	15268	0.0
24	13	0.0
24	15	0.0
24	14	0.0
24	16	0.0
24	18	0.0
24	19	0.0
24	28932	0.0
24	21	0.0
24	22	0.0
24	14620	0.0
24	23885	-0.0
24	20	-0.0
24	26	0.0
24	30034	0.0
24	27	0.0
24	25	-0.0
24	29	0.0
24	31	0.0
24	32	0.0
24	1811	0.0
24	30934	-0.0
24	35	0.0
24	36	0.0
24	37	0.0
24	38	0.0
24	39	-0.0
24	33	0.0
24	34	-0.0
24	9803	-0.0
24	9343	0.0
24	44	0.0
24	43	0.0
24	8498	-0.0
24	46	0.0
24	48	0.0
24	49	0.0
25	0	-0.0
25	2161	0.0
25	2	0.0
25	1	-0.0
25	11883	-0.0
25	4	0.0
25	6	0.0
25	3	0.0
25	8	0.0
25	9	0.0
25	10	-0.0
25	11	0.0
25	12	0.0
25	15268	0.0
25	13	0.0
25	15	0.0
25	14	0.0
25	16	0.0
25	18	0.0
25	19	0.0
25	28932	0.0
25	21	0.0
25	22	0.0
25	14620	0.0
25	23885	-0.0
25	20	-0.0
25	26	0.0
25	30034	0.0
25	27	0.0
25	25	-0.0
25	29	0.0
25	31	0.0
25	32	0.0
25	30934	-0.0
25	35	0.0
25	36	0.0
25	37	0.0
25	38	0.0
25	39	-0.0
25	33	0.0
25	34	-0.0
25	9803	-0.0
25	9343	0.0
25	44	0.0
25	43	0.0
25	8498	-0.0
25	46	0.0
25	48	0.0
25	49	0.0
25	50	0.0
26	0	-0.0
26	2161	0.0
26	2	0.0
26	1	-0.0
26	11883	-0.0
26	4	0.0
26	6	0.0
26	3	0.0
26	8	0.0
26	9	0.0
26	10	-0.0
26	11	0.0
26	12	0.0
26	15268	0.0
26	13	0.0
26	15	0.0
26	14	0.0
26	16	0.0
26	18	0.0
26	19	0.0
26	28932	0.0
26	21	0.0
26	22	0.0
26	14620	0.0
26	23885	-0.0
26	20	-0.0
26	26	0.0
26	30034	0.0
26	27	0.0
26	25	-0.0
26	29	0.0
26	31	0.0
26	32	0.0
26	1811	0.0
26	30934	-0.0
26	35	0.0
26	36	0.0
26	37	0.0
26	38	0.0
26	39	-0.0
26	33	0.0
26	34	-0.0
26	9803	-0.0
26	9343	0.0
26	44	0.0
26	43	0.0
26	8498	-0.0
26	46	0.0
26	48	0.0
26	49	0.0
27	0	-0.0
27	2161	0.0
27	2	0.0
27	1	-0.0
27	11883	-0.0
27	4	0.0
27	6	0.0
27	3	0.0
27	8	0.0
27	9	0.0
27	10	-0.0
27	11	0.0
27	12	0.0
27	15268	0.0
27	13	0.0
27	15	0.0
27	14	0.0
27	16	0.0
27	18	0.0
27	19	0.0
27	28932	0.0
27	21	0.0
27	22	0.0
27	14620	0.0
27	23885	-0.0
27	20	-0.0
27	26	0.0
27	30034	0.0
27	27	0.0
27	25	-0.0
27	29	0.0
27	31	0.0
27	32	0.0
27	30934	-0.0
27	35	0.0
27	36	0.0
27	37	0.0
27	38	0.0
27	39	-0.0
27	33	0.0
27	34	-0.0
27	9803	-0.0
27	9343	0.0
27	44	0.0
27	43	0.0
27	8498	-0.0
27	46	0.0
27	48	0.0
27	49	0.0
27	50	0.0
28	0	-0.0
28	2161	0.0
28	2	0.0
28	1	-0.0
28	11883	-0.0
28	4	0.0
28	6	0.0
28	3	0.0
28	8	0.0
28	9	0.0
28	10	-0.0
28	11	0.0
28	12	0.0
28	15268	0.0
28	13	0.0
28	15	0.0
28	14	0.0
28	16	0.0
28	18	0.0
28	19	0.0
28	28932	0.0
28	21	0.0
28	22	0.0
28	14620	0.0
28	23885	-0.0
28	20	-0.0
28	26	0.0
28	30034	0.0
28	27	0.0
28	25	-0.0
28	29	0.0
28	31	0.0
28	32	0.0
28	1811	0.0
28	30934	-0.0
28	35	0.0
28	36	0.0
28	37	0.0
28	38	0.0
28	39	-0.0
28	33	0.0
28	34	-0.0
28	9803	-0.0
28	9343	0.0
28	44	0.0
28	43	0.0
28	8498	-0.0
28	46	0.0
28	48	0.0
28	49	0.0
29	0	-0.0
29	2161	0.0
29	2	0.0
29	1	-0.0
29	11883	-0.0
29	4	0.0
29	6	0.0
29	3	0.0
29	8	0.0
29	9	0.0
29	10	-0.0
29	11	0.0
29	12	0.0
29	15268	0.0
29	13	0.0
29	15	0.0
29	14	0.0
29	16	0.0
29	18	0.0
29	19	0.0
29	28932	0.0
29	21	0.0
29	22	0.0
29	14620	0.0
29	23885	-0.0
29	20	-0.0
29	26	0.0
29	30034	0.0
29	27	0.0
29	25	-0.0
29	29	0.0
29	31	0.0
29	32	0.0
29	1811	0.0
29	30934	-0.0
29	35	0.0
29	36	0.0
29	37	0.0
29	38	0.0
29	39	-0.0
29	33	0.0
29	34	-0.0
29	9803	-0.0
29	9343	0.0
29	44	0.0
29	43	0.0
29	8498	-0.0
29	46	0.0
29	48	0.0
29	49	0.0
30	0	-0.0
30	2161	0.0
30	2	0.0
30	1	-0.0
30	11883	-0.0
30	4	0.0
30	6	0.0
30	3	0.0
30	8	0.0
30	9	0.0
30	10	-0.0
30	11	0.0
30	12	0.0
30	15268	0.0
30	13	0.0
30	15	0.0
30	14	0.0
30	16	0.0
30	18	0.0
30	19	0.0
30	28932	0.0
30	21	0.0
30	22	0.0
30	14620	0.0
30	23885	-0.0
30	20	-0.0
30	26	0.0
30	30034	0.0
30	27	0.0
30	25	-0.0
30	29	0.0
30	31	0.0
30	32	0.0
30	1811	0.0
30	30934	-0.0
30	35	0.0
30	36	0.0
30	37	0.0
30	38	0.0
30	39	-0.0
30	33	0.0
30	34	-0.0
30	9803	-0.0
30	9343	0.0
30	44	0.0
30	43	0.0
30	8498	-0.0
30	46	0.0
30	48	0.0
30	49	0.0
31	0	-0.0
31	2161	0.0
31	2	0.0
31	1	-0.0
31	11883	-0.0
31	4	0.0
31	6	0.0
31	3	0.0
31	8	0.0
31	9	0.0
31	10	-0.0
31	11	0.0
31	12	0.0
31	15268	0.0
31	13	0.0
31	15	0.0
31	14	0.0
31	16	0.0
31	18	0.0
31	19	0.0
31	28932	0.0
31	21	0.0
31	22	0.0
31	14620	0.0
31	23885	-0.0
31	20	-0.0
31	26	0.0
31	30034	0.0
31	27	0.0
31	25	-0.0
31	29	0.0
31	31	0.0
31	32	0.0
31	1811	0.0
31	30934	-0.0
31	35	0.0
31	36	0.0
31	37	0.0
31	38	0.0
31	39	-0.0
31	33	0.0
31	34	-0.0
31	9803	-0.0
31	9343	0.0
31	44	0.0
31	43	0.0
31	8498	-0.0
31	46	0.0
31	48	0.0
31	49	0.0
32	0	0.0
32	2161	-0.0
32	2	-0.0
32	1	0.0
32	11883	0.0
32	4	-0.0
32	6	-0.0
32	3	-0.0
32	8	-0.0
32	9	-0.0
32	10	0.0
32	11	-0.0
32	12	-0.0
32	15268	-0.0
32	13	-0.0
32	15	-0.0
32	14	-0.0
32	16	-0.0
32	18	-0.0
32	19	-0.0
32	28932	-0.0
32	21	-0.0
32	22	-0.0
32	14620	-0.0
32	23885	0.0
32	20	0.0
32	26	-0.0
32	30034	-0.0
32	27	-0.0
32	25	0.0
32	29	-0.0
32	31	-0.0
32	32	-0.0
32	30934	0.0
32	35	-0.0
32	36	-0.0
32	37	-0.0
32	38	-0.0
32	39	0.0
32	33	-0.0
32	34	0.0
32	9803	0.0
32	9343	-0.0
